id,url_id,user_id,event_type,timestamp,details
1728,1728,18,created,2025-12-11 12:36:00,"{""short_code"":""nuRK0N"",""original_url"":""https://example.com/ember/delta/1728""}"
1729,1729,14,created,2026-01-10 00:08:40,"{""short_code"":""q4H8Oq"",""original_url"":""https://hackstack.io/dawn/garden/1729""}"
1730,1730,71,created,2025-10-04 17:48:27,"{""short_code"":""7h6spO"",""original_url"":""https://example.com/amber/river/1730""}"
1731,1731,146,created,2025-07-24 11:43:12,"{""short_code"":""sEvykJ"",""original_url"":""https://seeded.app/navy/field/1731""}"
1732,1732,204,created,2025-01-26 19:22:42,"{""short_code"":""v2V0sD"",""original_url"":""https://relay.cloud/lively/delta/1732""}"
1733,1733,223,created,2025-07-21 04:54:14,"{""short_code"":""QqOOZX"",""original_url"":""https://relay.cloud/clear/engine/1733""}"
1734,1734,170,created,2026-02-17 12:50:35,"{""short_code"":""SuWoxa"",""original_url"":""https://relay.cloud/vivid/quartz/1734""}"
1735,1735,218,created,2025-10-24 09:21:19,"{""short_code"":""96f80p"",""original_url"":""https://relay.cloud/ivory/pioneer/1735""}"
1736,1736,349,created,2025-08-06 05:03:59,"{""short_code"":""vxv9Ig"",""original_url"":""https://acme.dev/lively/zenith/1736""}"
1737,1737,231,created,2025-03-16 07:10:51,"{""short_code"":""QIZKHL"",""original_url"":""https://relay.cloud/navy/quartz/1737""}"
1738,1738,260,created,2025-09-15 07:41:24,"{""short_code"":""jGmmYZ"",""original_url"":""https://hackstack.io/brisk/beacon/1738""}"
1739,1739,136,created,2025-02-04 13:54:21,"{""short_code"":""BvHIK1"",""original_url"":""https://relay.cloud/tidy/valley/1739""}"
1740,1740,221,created,2025-05-21 20:18:41,"{""short_code"":""0HJL8I"",""original_url"":""https://hackstack.io/lively/zenith/1740""}"
1741,1741,42,created,2025-11-05 17:37:05,"{""short_code"":""gxW5Td"",""original_url"":""https://seeded.app/vivid/signal/1741""}"
1742,1742,218,created,2025-06-15 07:48:55,"{""short_code"":""Mv3l1k"",""original_url"":""https://relay.cloud/silver/orbit/1742""}"
1743,1743,301,created,2026-01-05 10:40:11,"{""short_code"":""FLj2uU"",""original_url"":""https://seeded.app/ember/orbit/1743""}"
1744,1744,80,created,2025-02-24 14:32:22,"{""short_code"":""N8HDQr"",""original_url"":""https://acme.dev/quiet/trail/1744""}"
1745,1745,80,created,2025-06-01 09:50:31,"{""short_code"":""88VjPI"",""original_url"":""https://hackstack.io/warm/field/1745""}"
1746,1746,112,created,2026-02-12 04:21:09,"{""short_code"":""S5M8Vl"",""original_url"":""https://opswise.net/proud/engine/1746""}"
1747,1747,174,created,2025-11-30 17:17:34,"{""short_code"":""3WmaT8"",""original_url"":""https://seeded.app/rapid/orbit/1747""}"
1748,1748,225,created,2025-06-20 21:31:50,"{""short_code"":""OQ879t"",""original_url"":""https://acme.dev/amber/lagoon/1748""}"
1749,1749,199,created,2025-10-23 02:51:27,"{""short_code"":""FXHfLI"",""original_url"":""https://hackstack.io/ivory/lagoon/1749""}"
1750,1750,375,created,2025-12-11 07:36:39,"{""short_code"":""6DPCb0"",""original_url"":""https://hackstack.io/ember/signal/1750""}"
1751,1751,221,created,2025-12-24 12:17:15,"{""short_code"":""0SNBQF"",""original_url"":""https://seeded.app/tidy/network/1751""}"
1752,1752,216,created,2025-12-30 05:53:47,"{""short_code"":""JdW86e"",""original_url"":""https://example.com/dawn/canyon/1752""}"
1753,1753,200,created,2025-07-19 07:52:07,"{""short_code"":""FJTRxs"",""original_url"":""https://opswise.net/mellow/window/1753""}"
1754,1754,355,created,2026-02-12 02:38:19,"{""short_code"":""REgeXl"",""original_url"":""https://opswise.net/brisk/zenith/1754""}"
1755,1755,350,created,2025-09-21 20:34:35,"{""short_code"":""J2Z64n"",""original_url"":""https://hackstack.io/vivid/network/1755""}"
1756,1756,319,created,2025-05-04 08:56:20,"{""short_code"":""n9xSUi"",""original_url"":""https://relay.cloud/tidy/signal/1756""}"
1757,1757,21,created,2025-09-11 13:58:44,"{""short_code"":""DbFhb3"",""original_url"":""https://example.com/jade/engine/1757""}"
1758,1758,1,created,2025-09-04 03:14:36,"{""short_code"":""HPtlS1"",""original_url"":""https://opswise.net/harbor/meadow/1758""}"
1759,1759,20,created,2025-01-28 21:37:57,"{""short_code"":""QnNEcX"",""original_url"":""https://acme.dev/forest/beacon/1759""}"
1760,1760,66,created,2025-01-20 13:41:26,"{""short_code"":""OG22s3"",""original_url"":""https://relay.cloud/vivid/window/1760""}"
1761,1761,252,created,2025-10-19 17:47:34,"{""short_code"":""GsblCl"",""original_url"":""https://acme.dev/harbor/river/1761""}"
1762,1762,333,created,2025-06-24 15:04:52,"{""short_code"":""gTh5zW"",""original_url"":""https://relay.cloud/gold/zenith/1762""}"
1763,1763,261,created,2025-06-22 09:52:24,"{""short_code"":""DmOWT5"",""original_url"":""https://example.com/jade/garden/1763""}"
1764,1764,344,created,2025-02-06 08:55:50,"{""short_code"":""hE7PZK"",""original_url"":""https://acme.dev/mellow/meadow/1764""}"
1765,1765,104,created,2026-01-09 19:28:54,"{""short_code"":""Kotbqt"",""original_url"":""https://hackstack.io/ember/engine/1765""}"
1766,1766,340,created,2025-10-22 04:16:34,"{""short_code"":""R7gwgY"",""original_url"":""https://seeded.app/amber/yard/1766""}"
1767,1767,243,created,2025-02-14 10:53:59,"{""short_code"":""ST8enh"",""original_url"":""https://seeded.app/ember/lagoon/1767""}"
1768,1768,362,created,2025-09-28 08:39:22,"{""short_code"":""77RqbP"",""original_url"":""https://opswise.net/silver/pioneer/1768""}"
1769,1769,74,created,2026-02-05 06:25:33,"{""short_code"":""ecshMf"",""original_url"":""https://seeded.app/proud/quartz/1769""}"
1770,1770,294,created,2025-08-27 03:27:25,"{""short_code"":""8uMFqH"",""original_url"":""https://relay.cloud/opal/zenith/1770""}"
1771,1771,334,created,2025-01-14 18:40:52,"{""short_code"":""dJ3h4C"",""original_url"":""https://opswise.net/dawn/pioneer/1771""}"
1772,1772,259,created,2025-05-11 00:22:06,"{""short_code"":""tykkTz"",""original_url"":""https://example.com/amber/garden/1772""}"
1773,1773,318,created,2025-08-31 05:59:25,"{""short_code"":""9aO0f6"",""original_url"":""https://opswise.net/young/island/1773""}"
1774,1774,167,created,2025-07-18 07:15:46,"{""short_code"":""AAEd8z"",""original_url"":""https://hackstack.io/cobalt/signal/1774""}"
1775,1775,71,created,2025-10-12 07:33:11,"{""short_code"":""mxLTor"",""original_url"":""https://hackstack.io/dawn/valley/1775""}"
1776,1776,387,created,2025-03-12 14:44:30,"{""short_code"":""rYrizo"",""original_url"":""https://opswise.net/young/canyon/1776""}"
1777,1777,224,created,2025-04-23 21:35:20,"{""short_code"":""aNZKoz"",""original_url"":""https://example.com/mellow/trail/1777""}"
1778,1778,258,created,2025-05-09 02:28:52,"{""short_code"":""fNQlpi"",""original_url"":""https://relay.cloud/gold/canyon/1778""}"
1779,1779,39,created,2025-11-11 13:25:56,"{""short_code"":""fDK3s2"",""original_url"":""https://relay.cloud/amber/field/1779""}"
1780,1780,330,created,2026-02-16 22:49:08,"{""short_code"":""bNsXWY"",""original_url"":""https://seeded.app/urban/journey/1780""}"
1781,1781,112,created,2025-02-21 20:36:55,"{""short_code"":""5Q473S"",""original_url"":""https://acme.dev/cobalt/canyon/1781""}"
1782,1782,14,created,2025-09-01 09:11:27,"{""short_code"":""KDDDBt"",""original_url"":""https://opswise.net/silver/yard/1782""}"
1783,1783,388,created,2025-01-20 16:13:44,"{""short_code"":""IvOZXA"",""original_url"":""https://acme.dev/harbor/harvest/1783""}"
1784,1784,162,created,2025-07-23 13:41:14,"{""short_code"":""1hyVud"",""original_url"":""https://acme.dev/warm/quartz/1784""}"
1785,1785,110,created,2025-07-09 10:46:08,"{""short_code"":""BGIYAD"",""original_url"":""https://hackstack.io/ember/canyon/1785""}"
1786,1786,53,created,2025-04-29 08:15:44,"{""short_code"":""sXc68I"",""original_url"":""https://opswise.net/forest/engine/1786""}"
1787,1787,219,created,2025-12-30 09:50:33,"{""short_code"":""4yHiVS"",""original_url"":""https://example.com/quiet/engine/1787""}"
1788,1788,292,created,2025-07-22 13:03:15,"{""short_code"":""V4QxTH"",""original_url"":""https://example.com/brisk/orbit/1788""}"
1789,1789,346,created,2025-05-13 18:21:12,"{""short_code"":""GDJfN9"",""original_url"":""https://hackstack.io/proud/pioneer/1789""}"
1790,1790,143,created,2026-01-16 22:30:41,"{""short_code"":""jOQxQu"",""original_url"":""https://acme.dev/ember/island/1790""}"
1791,1791,220,created,2025-11-28 01:01:23,"{""short_code"":""I9j2d3"",""original_url"":""https://relay.cloud/young/signal/1791""}"
1792,1792,187,created,2026-01-18 00:45:36,"{""short_code"":""g88sfJ"",""original_url"":""https://acme.dev/vivid/journey/1792""}"
1793,1793,206,created,2026-01-04 20:24:24,"{""short_code"":""k9PptG"",""original_url"":""https://example.com/proud/island/1793""}"
1794,1794,230,created,2025-04-26 13:45:40,"{""short_code"":""rVSGiP"",""original_url"":""https://acme.dev/ember/kernel/1794""}"
1795,1795,353,created,2025-09-16 05:06:17,"{""short_code"":""DgQdNC"",""original_url"":""https://relay.cloud/amber/pioneer/1795""}"
1796,1796,26,created,2025-08-06 07:29:33,"{""short_code"":""W3DKst"",""original_url"":""https://example.com/tidy/field/1796""}"
1797,1797,208,created,2025-08-05 19:58:23,"{""short_code"":""BELIbK"",""original_url"":""https://relay.cloud/calm/meadow/1797""}"
1798,1798,316,created,2025-06-24 16:57:26,"{""short_code"":""AsINEb"",""original_url"":""https://seeded.app/proud/anchor/1798""}"
1799,1799,284,created,2025-08-18 19:11:03,"{""short_code"":""P77V6V"",""original_url"":""https://relay.cloud/amber/journey/1799""}"
1800,1800,114,created,2025-12-13 19:21:10,"{""short_code"":""RiqVzN"",""original_url"":""https://hackstack.io/vivid/journey/1800""}"
1801,1801,248,created,2026-01-03 06:44:12,"{""short_code"":""59eZWZ"",""original_url"":""https://seeded.app/lively/pioneer/1801""}"
1802,1802,395,created,2025-05-11 05:04:37,"{""short_code"":""1dXpE1"",""original_url"":""https://acme.dev/cobalt/harvest/1802""}"
1803,1803,344,created,2025-09-08 09:09:52,"{""short_code"":""AUqsXk"",""original_url"":""https://relay.cloud/lively/lagoon/1803""}"
1804,1804,140,created,2025-08-24 11:01:27,"{""short_code"":""fvXLfK"",""original_url"":""https://relay.cloud/brisk/pioneer/1804""}"
1805,1805,279,created,2025-03-01 14:13:17,"{""short_code"":""1Ww5LB"",""original_url"":""https://seeded.app/young/garden/1805""}"
1806,1806,5,created,2025-04-17 13:31:31,"{""short_code"":""VTwYNm"",""original_url"":""https://seeded.app/clear/network/1806""}"
1807,1807,167,created,2025-02-07 05:39:23,"{""short_code"":""tOYOLP"",""original_url"":""https://acme.dev/mellow/orbit/1807""}"
1808,1808,81,created,2025-08-02 18:30:19,"{""short_code"":""hh2uVC"",""original_url"":""https://acme.dev/keen/anchor/1808""}"
1809,1809,376,created,2026-02-14 13:40:30,"{""short_code"":""6n2Duu"",""original_url"":""https://seeded.app/gold/uplink/1809""}"
1810,1810,200,created,2025-01-05 17:03:33,"{""short_code"":""LgPjtp"",""original_url"":""https://seeded.app/calm/delta/1810""}"
1811,1811,367,created,2025-08-01 03:51:55,"{""short_code"":""C7y7On"",""original_url"":""https://example.com/lively/uplink/1811""}"
1812,1812,102,created,2025-07-28 15:30:44,"{""short_code"":""yn9ear"",""original_url"":""https://hackstack.io/silver/signal/1812""}"
1813,1813,96,created,2025-02-24 08:54:26,"{""short_code"":""Gu3nR2"",""original_url"":""https://relay.cloud/jade/pioneer/1813""}"
1814,1814,126,created,2025-09-03 01:46:18,"{""short_code"":""xp9wjP"",""original_url"":""https://opswise.net/gold/orbit/1814""}"
1815,1815,70,created,2025-02-11 11:00:39,"{""short_code"":""ntgwEu"",""original_url"":""https://opswise.net/calm/delta/1815""}"
1816,1816,47,created,2025-12-28 17:21:09,"{""short_code"":""SGfP7n"",""original_url"":""https://relay.cloud/gold/valley/1816""}"
1817,1817,218,created,2025-07-12 03:38:47,"{""short_code"":""0vwmSR"",""original_url"":""https://opswise.net/amber/engine/1817""}"
1818,1818,103,created,2025-11-13 09:43:23,"{""short_code"":""QY4jsy"",""original_url"":""https://opswise.net/lively/lagoon/1818""}"
1819,1819,182,created,2026-01-06 16:16:51,"{""short_code"":""nYuQs0"",""original_url"":""https://example.com/urban/orbit/1819""}"
1820,1820,144,created,2026-01-24 15:41:10,"{""short_code"":""ma9AN3"",""original_url"":""https://acme.dev/rapid/field/1820""}"
1821,1821,90,created,2025-07-06 12:29:09,"{""short_code"":""zFtObS"",""original_url"":""https://seeded.app/quiet/meadow/1821""}"
1822,1822,47,created,2025-10-30 03:43:26,"{""short_code"":""5iortN"",""original_url"":""https://relay.cloud/proud/meadow/1822""}"
1823,1823,255,created,2025-06-17 05:12:31,"{""short_code"":""pXR5hi"",""original_url"":""https://hackstack.io/gold/canyon/1823""}"
1824,1824,85,created,2025-08-13 03:14:17,"{""short_code"":""QspO2w"",""original_url"":""https://opswise.net/dawn/river/1824""}"
1825,1825,342,created,2025-10-11 01:28:03,"{""short_code"":""5Z0ajA"",""original_url"":""https://relay.cloud/harbor/delta/1825""}"
1826,1826,354,created,2026-02-08 09:46:27,"{""short_code"":""Pul7d4"",""original_url"":""https://acme.dev/vivid/canyon/1826""}"
1827,1827,177,created,2025-07-11 12:59:08,"{""short_code"":""2mEOv5"",""original_url"":""https://relay.cloud/jade/river/1827""}"
1828,1828,185,created,2025-05-25 04:48:25,"{""short_code"":""gNkoHF"",""original_url"":""https://relay.cloud/clear/lagoon/1828""}"
1829,1829,382,created,2025-06-14 09:26:00,"{""short_code"":""n6LcZ1"",""original_url"":""https://acme.dev/amber/signal/1829""}"
1830,1830,353,created,2025-04-27 22:22:13,"{""short_code"":""pkvDng"",""original_url"":""https://seeded.app/silver/engine/1830""}"
1831,1831,151,created,2025-12-21 02:41:09,"{""short_code"":""aMcEX5"",""original_url"":""https://example.com/proud/canyon/1831""}"
1832,1832,348,created,2025-10-18 15:00:08,"{""short_code"":""GzfSZr"",""original_url"":""https://opswise.net/gold/canyon/1832""}"
1833,1833,305,created,2025-12-17 14:08:36,"{""short_code"":""rHERXx"",""original_url"":""https://acme.dev/ivory/lagoon/1833""}"
1834,1834,365,created,2025-09-10 17:21:28,"{""short_code"":""MhNXDD"",""original_url"":""https://seeded.app/navy/pioneer/1834""}"
1835,1835,367,created,2025-06-07 01:26:30,"{""short_code"":""cL3uJV"",""original_url"":""https://hackstack.io/opal/pioneer/1835""}"
1836,1836,68,created,2025-12-30 20:05:34,"{""short_code"":""bS6Gwt"",""original_url"":""https://relay.cloud/proud/harvest/1836""}"
1837,1837,75,created,2025-01-17 15:32:52,"{""short_code"":""i20u0p"",""original_url"":""https://hackstack.io/brisk/kernel/1837""}"
1838,1838,135,created,2025-03-24 21:00:52,"{""short_code"":""JUkTxv"",""original_url"":""https://acme.dev/harbor/signal/1838""}"
1839,1839,69,created,2025-07-15 19:33:39,"{""short_code"":""6S0ZrS"",""original_url"":""https://seeded.app/ivory/harvest/1839""}"
1840,1840,306,created,2025-07-29 14:04:58,"{""short_code"":""JM07Dh"",""original_url"":""https://seeded.app/quiet/kernel/1840""}"
1841,1841,380,created,2025-12-11 08:26:07,"{""short_code"":""Bc0KCv"",""original_url"":""https://opswise.net/amber/valley/1841""}"
1842,1842,43,created,2025-03-18 19:02:27,"{""short_code"":""y1g1Mi"",""original_url"":""https://example.com/keen/island/1842""}"
1843,1843,332,created,2025-02-24 14:44:54,"{""short_code"":""Ofdo9A"",""original_url"":""https://seeded.app/cobalt/valley/1843""}"
1844,1844,318,created,2026-01-17 06:25:58,"{""short_code"":""XuVOnZ"",""original_url"":""https://example.com/quiet/meadow/1844""}"
1845,1845,107,created,2025-01-31 21:27:10,"{""short_code"":""HwTz83"",""original_url"":""https://opswise.net/keen/uplink/1845""}"
1846,1846,222,created,2025-04-05 21:41:39,"{""short_code"":""aHMxnb"",""original_url"":""https://relay.cloud/calm/field/1846""}"
1847,1847,117,created,2025-09-14 06:42:39,"{""short_code"":""kZi7JC"",""original_url"":""https://opswise.net/cobalt/yard/1847""}"
1848,1848,297,created,2026-02-02 02:31:15,"{""short_code"":""fEoM2j"",""original_url"":""https://acme.dev/dawn/valley/1848""}"
1849,1849,307,created,2025-02-10 01:06:36,"{""short_code"":""c21qM3"",""original_url"":""https://example.com/silver/meadow/1849""}"
1850,1850,395,created,2025-01-06 12:44:46,"{""short_code"":""T1ScuJ"",""original_url"":""https://acme.dev/calm/river/1850""}"
1851,1851,335,created,2025-08-14 03:18:28,"{""short_code"":""KraiBE"",""original_url"":""https://opswise.net/ember/beacon/1851""}"
1852,1852,286,created,2025-07-24 18:16:13,"{""short_code"":""9W8C3m"",""original_url"":""https://acme.dev/amber/network/1852""}"
1853,1853,123,created,2025-03-28 18:53:11,"{""short_code"":""WoI7HX"",""original_url"":""https://example.com/keen/signal/1853""}"
1854,1854,4,created,2025-02-28 12:35:01,"{""short_code"":""j8l4i9"",""original_url"":""https://acme.dev/ember/kernel/1854""}"
1855,1855,199,created,2025-11-02 16:18:14,"{""short_code"":""PTrF0q"",""original_url"":""https://acme.dev/young/window/1855""}"
1856,1856,329,created,2025-12-28 06:18:34,"{""short_code"":""XI5ntm"",""original_url"":""https://seeded.app/cobalt/pioneer/1856""}"
1857,1857,133,created,2025-12-21 15:28:42,"{""short_code"":""B7iIG8"",""original_url"":""https://hackstack.io/amber/meadow/1857""}"
1858,1858,29,created,2025-10-09 21:08:48,"{""short_code"":""X6Acd1"",""original_url"":""https://acme.dev/rapid/engine/1858""}"
1859,1859,311,created,2025-12-19 13:12:18,"{""short_code"":""OI9cTT"",""original_url"":""https://relay.cloud/quiet/kernel/1859""}"
1860,1860,162,created,2025-09-27 20:15:41,"{""short_code"":""DchVbb"",""original_url"":""https://opswise.net/brisk/orbit/1860""}"
1861,1861,283,created,2025-04-23 15:39:14,"{""short_code"":""WxmdKe"",""original_url"":""https://seeded.app/silver/garden/1861""}"
1862,1862,143,created,2025-08-14 01:38:36,"{""short_code"":""j53G07"",""original_url"":""https://relay.cloud/cobalt/engine/1862""}"
1863,1863,292,created,2025-03-04 21:10:53,"{""short_code"":""icxnKp"",""original_url"":""https://opswise.net/keen/pioneer/1863""}"
1864,1864,170,created,2025-12-29 16:13:13,"{""short_code"":""ctWZew"",""original_url"":""https://acme.dev/young/trail/1864""}"
1865,1865,289,created,2025-01-02 17:06:41,"{""short_code"":""T0Clgw"",""original_url"":""https://example.com/tidy/anchor/1865""}"
1866,1866,355,created,2025-07-14 09:35:40,"{""short_code"":""DuI6Da"",""original_url"":""https://relay.cloud/quiet/orbit/1866""}"
1867,1867,273,created,2025-07-10 10:21:21,"{""short_code"":""zpuGTd"",""original_url"":""https://example.com/warm/kernel/1867""}"
1868,1868,364,created,2025-07-02 16:26:10,"{""short_code"":""xV2DqA"",""original_url"":""https://hackstack.io/vivid/zenith/1868""}"
